Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,사업장명,인허가일자,영업상태명,폐업일자,지번주소,도로명주소,좌표정보(X),좌표정보(Y),소재지면적,가격대,위도,경도,지하철역과거리,주변저가형카페수,주변중저가형카페수,주변고가형카페수,주변평균월세,주변유동인구수
76,77.0,77.0,77.0,77.0,메가엠지씨커피 서울은천초점,2024-06-04,영업/정상,,서울특별시 관악구 봉천동 902-8 라이프빌딩,"서울특별시 관악구 은천로 84, 라이프빌딩 1층 (봉천동)",195020.657996862,442714.58111158,99.0,저가,37.48661291050418,126.94159796816336,0.2729533534008814,1.0,2.0,0.0,45.51111111111111,264577.0
77,78.0,78.0,78.0,78.0,메가엠지씨커피 논현동현점,2024-06-04,영업/정상,,서울특별시 강남구 논현동 92-6,"서울특별시 강남구 도산대로50길 8, 지상1층 102호 (논현동)",203228.366961307,446625.641853654,49.5,저가,37.52185983333811,127.0344181388156,0.5703259411725786,2.0,1.0,2.0,56.72222222222222,1819350.0
78,79.0,79.0,79.0,79.0,메가엠지씨커피 홍대정문점,2023-09-05,영업/정상,,서울특별시 마포구 서교동 338-18,"서울특별시 마포구 와우산로 100, 1층 일부호 (서교동)",193276.924001086,450065.838362452,99.0,저가,37.55283620229199,126.92181397891775,0.4360376563847503,2.0,2.0,11.0,32.74444444444444,366250.0
79,80.0,80.0,80.0,80.0,컴포즈커피 신용산래미안점(COMPOSE COFFEE),2023-11-02,영업/정상,,서울특별시 용산구 한강로2가 422 래미안용산 더 센트럴,"서울특별시 용산구 한강대로 95, 제1층 109호 (한강로2가, 래미안용산 더 센트럴)",197011.737528847,447430.100250997,41.94,저가,37.52910833540332,126.96409123794449,0.3500205893461663,2.0,2.0,10.0,47.12222222222224,3236355.0
80,81.0,81.0,81.0,81.0,메가엠지씨커피 구로고대병원점,2023-04-13,영업/정상,,서울특별시 구로구 구로동 729-2,"서울특별시 구로구 구로동로25길 3, 1층 (구로동)",189655.112448956,443148.687779089,58.52,저가,37.49047934936577,126.88092449228286,0.7455971936413526,0.0,1.0,1.0,44.73333333333333,3117421.0
81,82.0,82.0,82.0,82.0,컴포즈커피 왕십리역사점,2023-04-13,영업/정상,,서울특별시 성동구 행당동 168-151 왕십리민자역사,"서울특별시 성동구 왕십리광장로 17, 왕십리민자역사 4층 135호 (행당동)",203321.562330114,451001.868687869,23.1,저가,37.56128897122646,127.0354917873672,0.0527882724700478,2.0,0.0,7.0,34.24444444444445,4422582.0
82,83.0,83.0,83.0,83.0,컴포즈커피 신도림역사점,2007-12-04,영업/정상,,서울특별시 구로구 구로동 3-25 신도림테크노마트 지하1층 BS 001호,"서울특별시 구로구 새말로 97 (구로동,신도림테크노마트 지하1층 BS 001호)",190232.524534335,444978.682746138,144.8,저가,37.506973877046,126.88742908395564,0.3792538856897506,2.0,2.0,6.0,46.53333333333333,2255219.0
83,84.0,84.0,84.0,84.0,빽다방 자양전통시장점,2023-11-02,영업/정상,,서울특별시 광진구 자양동 612-47 아트하임 기흥,"서울특별시 광진구 자양로15길 52, 1층 101호 (자양동, 아트하임 기흥)",207070.627585886,448131.145331818,32.42,저가,37.53540315477396,127.07789676358534,0.8590121076175631,2.0,0.0,1.0,56.72222222222222,218985.0
84,85.0,85.0,85.0,85.0,메가엠지씨커피 구수동사거리점,2023-11-02,영업/정상,,서울특별시 마포구 창전동 150-41,"서울특별시 마포구 창전로 35, 1층 (창전동)",193901.791567474,449276.529361173,83.71,저가,37.54572899154139,126.92889213022605,0.3688423400669912,1.0,1.0,0.0,30.91111111111111,1225266.0
85,86.0,86.0,86.0,86.0,메가엠지씨커피 석촌한솔점,2023-05-09,영업/정상,,서울특별시 송파구 석촌동 285-4,"서울특별시 송파구 백제고분로 354, 1층 (석촌동)",209269.298481695,444673.833438949,119.0,저가,37.504233656771184,127.10272967903856,0.3694747554376578,1.0,2.0,1.0,36.55555555555556,3731184.0
86,87.0,87.0,87.0,87.0,메가엠지씨커피 서울쌍문초점,2023-05-09,영업/정상,,서울특별시 도봉구 쌍문동 306-29,"서울특별시 도봉구 노해로41길 32, 1층 (쌍문동)",202204.328221986,460840.70819023,36.0,저가,37.64993845853402,127.02287554509132,1.0795183169852065,1.0,1.0,0.0,28.6,6291892.0
87,88.0,88.0,88.0,88.0,컴포즈커피 마곡수명산점,2020-06-08,영업/정상,,서울특별시 강서구 내발산동 750-6 발산신성프라자 1층 102호,"서울특별시 강서구 수명로 72, 발산신성프라자 1층 102호 (내발산동)",184566.593011765,450029.718501657,47.97,저가,37.55240550128143,126.823241558963,0.8882038291241535,1.0,1.0,0.0,47.12222222222224,44150.0
88,89.0,89.0,89.0,89.0,컴포즈커피 신정이펜하우스점,2023-03-21,영업/정상,,서울특별시 양천구 신정동 1320-1 서남 프라자2 1층 105호,"서울특별시 양천구 신정이펜2로 14, 서남 프라자2 1층 105호 (신정동)",185110.894254328,445597.867304429,41.42,저가,37.51248396270528,126.8294914604945,2.225929578455534,0.0,0.0,0.0,28.6,358754.0
89,90.0,90.0,90.0,90.0,메가엠지씨커피 서서울호수공원점,2023-04-17,영업/정상,,서울특별시 양천구 신월동 205-46 1층,"서울특별시 양천구 남부순환로 432, 1층 (신월동)",185113.226695284,447465.35047304,70.0,저가,37.52930986636872,126.82947986568726,1.5226551569285265,0.0,0.0,3.0,46.53333333333333,2419883.0
90,91.0,91.0,91.0,91.0,메가엠지씨커피 광진자양뚝섬로점,2024-02-21,영업/정상,,서울특별시 광진구 자양동 636-11 그랜드 아파트,"서울특별시 광진구 뚝섬로52길 7, 1층 101,102호 (자양동, 그랜드 아파트)",206969.625251288,447701.679762861,53.45,저가,37.53153446242595,127.076749966557,0.860354139190409,0.0,0.0,0.0,34.24444444444445,218985.0
91,92.0,92.0,92.0,92.0,메가엠지씨커피 보라매역점,2021-04-26,영업/정상,,서울특별시 영등포구 신길동 503-1,"서울특별시 영등포구 여의대방로 137, 1층 (신길동)",192858.85581762,444144.941644492,62.7,저가,37.49948611728732,126.9171408122803,0.3028728819276094,1.0,1.0,1.0,84.78888888888889,230343.0
92,93.0,93.0,93.0,93.0,빽다방 종로3가낙원점,2024-04-16,영업/정상,,서울특별시 종로구 낙원동 211 젬누리빌딩,"서울특별시 종로구 수표로 115-1, 젬누리빌딩 1층 1호 (낙원동)",198960.877015188,452149.495587908,38.79,저가,37.57163405162267,126.98613527018598,0.4441656868289332,5.0,3.0,7.0,69.35555555555555,5140681.0
93,94.0,94.0,94.0,94.0,메가엠지씨커피 역삼래미안점,2023-04-19,영업/정상,,서울특별시 강남구 역삼동 761-18 강남프라자,"서울특별시 강남구 언주로 314, 강남프라자 지상1층 104호 (역삼동)",204056.199691995,443750.88453048,27.67,저가,37.49595514374071,127.04376712076888,0.7592266674203694,0.0,0.0,0.0,26.266666666666666,1187408.0
94,95.0,95.0,95.0,95.0,메가엠지씨커피(중계학원가점),2023-04-19,영업/정상,,서울특별시 노원구 중계동 360-11 하나프라자빌딩,"서울특별시 노원구 한글비석로 235, 하나프라자빌딩 지상1층 101호 (중계동)",206667.430718292,460712.809380478,36.32,저가,37.64876488959995,127.07344830308276,0.9284555699189058,2.0,1.0,3.0,28.6,1867546.0
95,96.0,96.0,96.0,96.0,빽다방 가양중앙점,2024-04-16,영업/정상,,서울특별시 강서구 가양동 1479-4 시드프라자 1층 104호,"서울특별시 강서구 양천로57길 13, 시드프라자 1층 104호 (가양동)",186856.937642624,451268.389266826,40.32,저가,37.5636014130424,126.84913850153498,1.867793308085376,3.0,0.0,1.0,43.41111111111112,185040.0
96,97.0,97.0,97.0,97.0,빽다방 숙대입구역점,20220609,영업/정상,,서울특별시 용산구 갈월동 90-10,"서울특별시 용산구 한강대로 279, 제1호 내제1층호 (갈월동)",197473.573616432,448985.202955282,23.0,저가,37.54312111541213,126.9693106261548,0.3571664509239033,0.0,0.0,3.0,36.55555555555556,745210.0
97,98.0,98.0,98.0,98.0,빽다방 도봉구민회관점,2021-03-09,영업/정상,,서울특별시 도봉구 쌍문동 694,"서울특별시 도봉구 도봉로 551, 1층 (쌍문동)",203250.402085598,461352.337153617,26.44,저가,37.65454507708852,127.03473142942084,0.6110357709345896,0.0,1.0,1.0,30.91111111111111,664090.0
98,99.0,99.0,99.0,99.0,메가엠지씨커피 수서역점,2023-06-09,영업/정상,,서울특별시 강남구 수서동 724 로즈데일오피스텔,"서울특별시 강남구 광평로 280, 로즈데일오피스텔 지하2층 128호 (수서동)",209052.072465426,442797.138150563,30.72,저가,37.48732680885923,127.10025005000313,0.1074786844310774,0.0,0.0,3.0,91.44444444444444,1029888.0
99,100.0,100.0,100.0,100.0,메가엠지씨커피 역삼GFC점,2023-06-09,영업/정상,,서울특별시 강남구 역삼동 738-9 C and C빌딩,"서울특별시 강남구 논현로 429, 지상1층,2층 (역삼동)",203239.378047136,444104.737553688,165.91,저가,37.49914652397946,127.03453181721822,0.4086916307792063,0.0,0.0,4.0,38.18888888888889,2582012.0
100,101.0,101.0,101.0,101.0,컴포즈커피 녹번점,2023-05-12,영업/정상,,서울특별시 은평구 녹번동 252,"서울특별시 은평구 은평로 229, 1층 (녹번동)",194035.729860403,455440.457868316,83.84,저가,37.60126605907252,126.93035706873393,0.4761389211233997,2.0,1.0,1.0,70.4,2561877.0
101,102.0,102.0,102.0,102.0,컴포즈커피 신사세로수길점,2023-09-08,영업/정상,,서울특별시 강남구 신사동 549-6,"서울특별시 강남구 논현로175길 58, 지상1층 101호 (신사동)",202066.602429708,446916.228862633,46.53,저가,37.52448125928828,127.02127685519928,0.5792918001480217,0.0,0.0,1.0,55.45555555555556,13303116.0
102,103.0,103.0,103.0,103.0,메가엠지씨커피 성내동농협교차로점,2023-12-22,영업/정상,,서울특별시 강동구 성내동 420-42 아이앤티(강동),"서울특별시 강동구 성안로 71, 아이앤티(강동) 1층 (성내동)",211558.819080722,447536.982098296,42.0,저가,37.53000479447013,127.1286677289024,0.6074019949017306,0.0,1.0,0.0,46.333333333333336,2001697.0
103,104.0,104.0,104.0,104.0,빽다방중화동제일시장점,2023-06-12,영업/정상,,서울특별시 중랑구 묵동 250-38 행복을주는온누리약국,"서울특별시 중랑구 중랑역로 134, 행복을주는온누리약국 1층 (묵동)",206748.592268167,455911.491098622,78.02,저가,37.60550546036418,127.07432409667668,0.5930263846908151,2.0,0.0,0.0,28.6,7616573.0
104,105.0,105.0,105.0,105.0,컴포즈커피 등촌현대점,2023-06-12,영업/정상,,서울특별시 강서구 등촌동 514-1 101호,"서울특별시 강서구 등촌로39길 13, 1층 101호 (등촌동)",187690.911100744,449259.3503875,55.0,저가,37.54551179484253,126.85861164880548,1.6411913246506165,1.0,1.0,2.0,69.35555555555555,2923919.0
105,106.0,106.0,106.0,106.0,컴포즈 커피(COMPOSE COFFEE) 대치중앙점,2023-06-12,영업/정상,,서울특별시 강남구 대치동 931-20 진선빌딩,"서울특별시 강남구 삼성로 329, 진선빌딩 지상1층 101호 (대치동)",205183.09842094,444313.857274375,58.38,저가,37.50102196376015,127.0565142948808,0.7226090432379793,3.0,0.0,3.0,66.93333333333334,7910447.0
106,107.0,107.0,107.0,107.0,빽다방 종로평창동점,2023-05-12,영업/정상,,서울특별시 종로구 평창동 158-1 글로리아타운 A동 112호,"서울특별시 종로구 평창문화로 75, 글로리아타운 A동 112호 (평창동)",197212.364862058,456055.205802855,47.4,저가,37.606820156939534,126.9663274497756,2.7680090249139035,0.0,0.0,2.0,70.85555555555555,2159037.0
107,108.0,108.0,108.0,108.0,메가엠지씨커피 신림녹두거리점,2023-05-12,영업/정상,,서울특별시 관악구 신림동 1538-3,"서울특별시 관악구 대학6길 2, 1층 (신림동)",194404.016436546,440759.317014408,52.8,저가,37.46899237897101,126.93464071830246,1.7782732918403177,3.0,1.0,2.0,26.266666666666666,4902301.0
108,109.0,109.0,109.0,109.0,빽다방 마들역점,2023-05-12,영업/정상,,서울특별시 노원구 상계동 649-1 다래빌딩,"서울특별시 노원구 동일로 1554, 다래빌딩 1층 107호 (상계동)",205005.107760722,462756.332743137,32.4,저가,37.66718694610528,127.05462571291046,0.2155353045608195,1.0,1.0,0.0,69.35555555555555,449373.0
109,110.0,110.0,110.0,110.0,컴포즈커피 대치은마점,2023-05-11,영업/정상,,서울특별시 강남구 대치동 990,"서울특별시 강남구 도곡로 516, 지상1층 101호 (대치동)",205509.966459072,444112.266997421,40.56,저가,37.49920376978148,127.06020935993044,0.932472592165886,0.0,2.0,1.0,31.988888888888887,80308.0
110,111.0,111.0,111.0,111.0,컴포즈커피 광진능동로점,20220613,영업/정상,,서울특별시 광진구 군자동 102-44 1층,"서울특별시 광진구 군자로 104, 1층 (군자동)",206259.397723367,450001.934792262,60.0,저가,37.55226461007477,127.0687341236858,0.7335126689972623,2.0,1.0,1.0,60.1,8158045.0
111,112.0,112.0,112.0,112.0,컴포즈커피 공덕역점(COMPOSE COFFEE),2023-07-18,영업/정상,,서울특별시 마포구 공덕동 256-13 제일빌딩,"서울특별시 마포구 만리재로 15, 제일빌딩 1층 104,105호 (공덕동)",195748.06444032,449145.578789461,40.56,저가,37.5445596272319,126.9497848969091,0.124589945652038,1.0,2.0,3.0,42.04444444444444,147044.0
112,113.0,113.0,113.0,113.0,컴포즈커피 연신내로데오점,2023-06-13,영업/정상,,서울특별시 은평구 갈현동 402-1,"서울특별시 은평구 통일로83길 5-9, 1층 (갈현동)",192795.636967069,457570.685677382,36.5,저가,37.62045004346065,126.91629289176454,0.4514308027655943,3.0,5.0,3.0,84.78888888888889,3813780.0
113,114.0,114.0,114.0,114.0,메가엠지씨커피 을지로입구역점,2017-12-29,영업/정상,,서울특별시 중구 남대문로1가 22-10 1층,"서울특별시 중구 남대문로 112, 1층 (남대문로1가)",198429.971915327,451654.194861108,13.2,저가,37.56717066243492,126.9801266919399,0.137670221364059,3.0,2.0,27.0,47.12222222222224,28675584.0
114,115.0,115.0,115.0,115.0,컴포즈커피 구로4동점,2023-05-15,영업/정상,,서울특별시 구로구 구로동 806-78 시몬빌딩,"서울특별시 구로구 구로동로 78, 시몬빌딩 1층 (구로동)",189849.222394551,442627.684145259,50.0,저가,37.48578727944176,126.8831266003229,0.3629624845578222,1.0,0.0,0.0,46.53333333333333,9248055.0
115,116.0,116.0,116.0,116.0,컴포즈커피 자양전통시장점,2022-08-30,영업/정상,,서울특별시 광진구 자양동 625-17 1층호,"서울특별시 광진구 자양로15길 43, 1층 (자양동)",207121.721772383,448124.746564446,60.0,저가,37.53534511293648,127.0784747921324,0.9019964882736836,2.0,1.0,3.0,55.45555555555556,218985.0
116,117.0,117.0,117.0,117.0,컴포즈커피 강동고덕역점,2023-06-14,영업/정상,,서울특별시 강동구 명일동 46-1 명성프라자,"서울특별시 강동구 고덕로 256, 명성프라자 1층 111호 (명일동)",213545.481603233,450269.25482135,48.64,저가,37.55459538858321,127.1511937141436,0.2338093543592096,1.0,0.0,2.0,44.73333333333333,2263602.0
117,118.0,118.0,118.0,118.0,컴포즈커피 신설동역점,2023-06-12,영업/정상,,서울특별시 동대문구 신설동 98-28,"서울특별시 동대문구 왕산로 18, 1층 103호 (신설동)",202196.00674169,452640.374792529,32.87,저가,37.576055006736425,127.02275736910671,0.2858560095366995,1.0,2.0,2.0,43.41111111111112,7999212.0
118,119.0,119.0,119.0,119.0,메가엠지씨커피 서울역한라비발디점,2023-06-05,영업/정상,,서울특별시 중구 만리동2가 288,"서울특별시 중구 만리재로 177, 상가동 지하2층 108호 (만리동2가, 서울역한라비발디센트럴)",196907.998491537,450316.399509271,78.22,저가,37.55511331473911,126.96290520667004,0.5005394595616424,1.0,0.0,1.0,26.266666666666666,1840128.0
119,120.0,120.0,120.0,120.0,빽다방 중계본동점,2023-09-08,영업/정상,,서울특별시 노원구 중계동 58-20,"서울특별시 노원구 중계로12가길 2, 1층 103호 (중계동)",207176.876653359,460552.495704199,50.0,저가,37.64731670125674,127.07921946649864,1.35112716018944,2.0,1.0,0.0,34.24444444444445,1867546.0
120,121.0,121.0,121.0,121.0,메가엠지씨커피영등포위더스점,2016-04-06,영업/정상,,서울특별시 영등포구 영등포동6가 7 1층,"서울특별시 영등포구 영중로 55, 1층 (영등포동6가)",191502.477038321,446570.149707581,38.49,저가,37.52132556569405,126.9017735981031,0.3588883497906117,3.0,3.0,3.0,44.73333333333333,5611151.0
121,122.0,122.0,122.0,122.0,메가엠지씨커피 충무아트센터점,2023-04-24,영업/정상,,서울특별시 중구 신당동 247-2,"서울특별시 중구 퇴계로 388-1, 1층 (신당동)",201232.502497666,451413.783195756,49.0,저가,37.565005290293406,127.01184819994413,0.2660447549134053,3.0,0.0,2.0,41.93333333333334,3883946.0
122,123.0,123.0,123.0,123.0,빽다방상암KGIT점,2015-07-20,영업/정상,,"서울특별시 마포구 상암동 1601 KGIT센터 105호, 106호","서울특별시 마포구 월드컵북로 402 (상암동, KGIT센터 105호, 106호)",190125.564768858,453090.149821248,42.31,저가,37.580056263774594,126.88610960424658,1.4432632303050832,1.0,1.0,7.0,36.55555555555556,5098336.0
123,124.0,124.0,124.0,124.0,컴포즈커피(COMPOSE COFFEE) 수유시장점,2023-05-16,영업/정상,,서울특별시 강북구 수유동 54-11,"서울특별시 강북구 도봉로 251, 1층 (수유동)",202049.37746426,458727.685398858,50.0,저가,37.6309009548451,127.02111397287187,0.6624905923234583,2.0,0.0,1.0,138.7,4728106.0
